t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
92.65 11.2916 1.14342 20.6199 -9.86907 -7.06764 16.3904 4.24609 14.5125 -13.5792 35.1326 37.2113 -24.843 31.5181 25.9452 5.21938 9.27485 -2.54429 28.4356 -31.5421 -32.7377 0.990262 0.20641 0.085333 0.358445 0.403227 0.277548 0.830333 0.524871 0.997124 0.999136 0.11347 0.11334 0.0796842 0.712047 1 0.99999 0.137711 0.185534 0.183204 0.551914 0.999893 0.992124 0.507253 0.609801 0.978576 0.123784 0.0501306 0.0078792 0.864063 0.812656 0.988214 0.070037 8.43248e-007 2.53728e-006 0.649058 0.515955 0.693466 0.0315963 0.679019 0.0309381 0.664571 0.0302798 0.650124 0.0296215 0.635677 0.0289633 0.62123 0.028305 0.591468 0.103722 0.577385 0.186602 0.563303 0.26532 0.363603 0.568199 0.35428 0.553771 0.344957 0.539336 0.0313747 0.524848 0.0305032 0.510187 0.0296317 0.495531 0.194268 0.473958 0.188381 0.4467 0.182494 0.420248 0.433769 0.00519744 0.41931 0.00290421 0.404851 0.000757184 0.381431 0.000579125 0.367304 0.00188668 0.353177 0.003092
92.69 12.1497 0.16856 20.9639 -10.4843 -7.79388 17.7618 2.26707 12.4161 -9.20705 33.9802 36.6995 -26.0794 32.638 27.6203 0.542209 12.2421 0.605387 27.9251 -30.8103 -33.4006 0.993087 0.18855 0.0678357 0.319456 0.44704 0.306735 0.875171 0.494706 0.990481 0.998214 0.125718 0.121034 0.133906 0.708546 1 0.999991 0.126536 0.16771 0.135286 0.588363 0.999956 0.995938 0.449411 0.555229 0.948407 0.130099 0.204671 0.0235687 0.864227 0.822788 0.990809 0.0691121 5.18164e-007 7.39023e-007 0.675787 0.553442 0.693008 0.0321071 0.67857 0.0314382 0.664133 0.0307693 0.649695 0.0301004 0.635257 0.0294315 0.62082 0.0287626 0.597013 0.0834529 0.582798 0.164113 0.568584 0.240741 0.406824 0.567057 0.396393 0.553111 0.385961 0.539133 0.0408528 0.524875 0.039718 0.510237 0.0385832 0.495602 0.152217 0.476373 0.147604 0.453057 0.142991 0.430296 0.429123 0.0241859 0.414819 0.0131165 0.400515 0.00275499 0.384304 0.000284463 0.37007 0.00115462 0.355837 0.00195703
92.73 12.9179 -0.762667 21.2892 -11.0851 -8.47964 18.924 0.462274 10.3997 -5.1116 32.712 36.0614 -26.5848 33.5388 29.1073 -3.84271 14.9817 3.63309 27.1343 -29.2659 -33.3618 0.995079 0.173597 0.0534422 0.282898 0.489228 0.337262 0.908341 0.466617 0.969779 0.99639 0.139333 0.129285 0.222968 0.701066 1 0.999992 0.118926 0.154268 0.104736 0.618364 0.999982 0.997863 0.395037 0.501362 0.879131 0.141543 0.503795 0.068205 0.856894 0.829694 0.99247 0.0689333 3.75732e-007 2.4044e-007 0.700058 0.588375 0.692049 0.0335624 0.677632 0.0328632 0.663214 0.0321639 0.648796 0.0314647 0.634378 0.0307655 0.619961 0.0300663 0.60113 0.0668978 0.586817 0.143919 0.572505 0.217105 0.44241 0.563409 0.431066 0.551124 0.419722 0.538726 0.0609459 0.524895 0.0592529 0.510272 0.05756 0.495652 0.118646 0.477974 0.11505 0.45744 0.111455 0.437284 0.417935 0.0754737 0.404004 0.0409665 0.390073 0.00866563 0.386454 8.75098e-005 0.372141 0.000670047 0.357828 0.00120752
92.77 13.6145 -1.66852 21.6093 -11.6891 -9.16478 19.9445 -1.22175 8.44781 -1.44456 31.4006 35.3994 -26.2753 34.2699 30.4154 -7.7454 17.4651 6.57375 25.9256 -26.6833 -32.481 0.996487 0.161123 0.0416531 0.248799 0.529199 0.368814 0.932705 0.440268 0.912965 0.992864 0.154693 0.137911 0.34065 0.688655 1 0.999992 0.115092 0.145499 0.0872687 0.642268 0.999992 0.998832 0.345925 0.449928 0.754812 0.161547 0.751412 0.172812 0.838013 0.830757 0.993407 0.0694665 3.38487e-007 9.24055e-008 0.721952 0.620671 0.690239 0.0371303 0.675859 0.0363567 0.661479 0.0355832 0.647099 0.0348096 0.632719 0.0340361 0.618339 0.0332625 0.604169 0.0533632 0.589784 0.12577 0.575399 0.194583 0.471081 0.552742 0.459002 0.545516 0.446923 0.537925 0.0938415 0.524909 0.0912348 0.510297 0.0886281 0.495686 0.0930234 0.479035 0.0902045 0.460425 0.0873856 0.442071 0.394728 0.15108 0.38157 0.0854691 0.368413 0.0240353 0.388024 -4.4975e-005 0.373652 0.00034824 0.359281 0.000711337
92.81 14.2574 -2.56417 21.939 -12.3059 -9.87288 20.8749 -2.81273 6.53902 1.72071 30.0216 34.7288 -25.1201 34.8568 31.5354 -11.1362 19.7066 9.42548 24.1419 -23.208 -30.7731 0.997486 0.150742 0.0320483 0.217116 0.566567 0.401078 0.950488 0.414283 0.7929 0.986175 0.173154 0.146841 0.463366 0.671049 1 0.999992 0.114955 0.141196 0.0805067 0.660769 0.999996 0.999331 0.30297 0.40202 0.599594 0.191918 0.884957 0.343415 0.806704 0.822424 0.993657 0.0707123 3.95028e-007 4.42736e-008 0.741491 0.65035 0.686957 0.0448024 0.672645 0.043869 0.658334 0.0429356 0.644022 0.0420022 0.629711 0.0410688 0.615399 0.0401354 0.606403 0.0422998 0.591965 0.10945 0.577527 0.173276 0.493789 0.526736 0.481128 0.532056 0.468466 0.536384 0.137624 0.524918 0.133801 0.510313 0.129979 0.49571 0.0745016 0.47974 0.072244 0.462443 0.0699864 0.445318 0.357219 0.226295 0.345312 0.137956 0.333405 0.0551881 0.38912 -0.000134811 0.374708 0.000133586 0.360296 0.000381721
92.85 14.8596 -3.45837 22.286 -12.9216 -10.5979 21.7465 -4.31217 4.63848 4.38953 28.4321 33.9563 -23.2231 35.3078 32.4534 -14.0501 21.7321 12.1385 21.7391 -19.1253 -28.2664 0.998199 0.142108 0.0243107 0.188158 0.601126 0.43378 0.963417 0.386946 0.623604 0.973747 0.196986 0.156121 0.570471 0.649105 1 0.999992 0.117999 0.140561 0.0838691 0.67457 0.999998 0.9996 0.266381 0.358369 0.458854 0.233172 0.949134 0.526645 0.763337 0.802352 0.993082 0.0726781 6.06649e-007 2.77101e-008 0.758658 0.677491 0.681166 0.059315 0.666975 0.0580793 0.652784 0.0568436 0.638593 0.0556078 0.624402 0.0543721 0.610211 0.0531364 0.608041 0.0332728 0.593564 0.0947994 0.579086 0.153286 0.511525 0.479161 0.498409 0.507384 0.485293 0.533475 0.186832 0.524924 0.181642 0.510324 0.176453 0.495725 0.0623258 0.48021 0.0604372 0.463802 0.0585485 0.447509 0.310286 0.288385 0.299944 0.19192 0.289601 0.101444 0.389801 -0.00019631 0.375364 -1.04147e-005 0.360927 0.00016174
92.89 15.427 -4.34549 22.638 -13.4804 -11.295 22.5765 -5.72676 2.70819 6.63386 26.4822 32.9498 -20.7838 35.6108 33.1534 -16.5186 23.5531 14.6664 18.7901 -14.7149 -25.0562 0.99871 0.134928 0.0182205 0.162549 0.632815 0.466658 0.972817 0.358032 0.462132 0.951385 0.227706 0.165937 0.655848 0.624315 1 0.999991 0.123524 0.1426 0.0986989 0.684219 0.999999 0.99975 0.23594 0.31949 0.351074 0.283326 0.978313 0.675654 0.70966 0.770588 0.991249 0.0753652 1.2181e-006 2.3503e-008 0.773489 0.702199 0.671286 0.0837278 0.657301 0.0819835 0.643316 0.0802392 0.629331 0.0784949 0.615345 0.0767505 0.60136 0.0750062 0.609238 0.0259442 0.594732 0.0817411 0.580226 0.134786 0.525225 0.415078 0.511758 0.473412 0.498291 0.528116 0.235879 0.524927 0.229327 0.510331 0.222775 0.495736 0.056111 0.480525 0.0544106 0.464714 0.0527103 0.448981 0.261539 0.335045 0.252821 0.242 0.244103 0.154602 0.390065 -0.000238839 0.375618 -0.000107705 0.361171 1.40212e-005
92.93 15.9573 -5.20093 22.9502 -13.8702 -11.8764 23.384 -7.10999 0.710739 8.56039 24.1544 31.6395 -18.021 35.741 33.6298 -18.5483 25.1671 16.9795 15.4336 -10.2295 -21.3497 0.999074 0.128976 0.0136175 0.140951 0.661681 0.499401 0.979688 0.32888 0.337026 0.913132 0.264962 0.17667 0.722281 0.598171 0.999999 0.99999 0.130905 0.146468 0.128344 0.690003 0.999999 0.999837 0.211261 0.285774 0.272899 0.338347 0.990964 0.784008 0.648726 0.728659 0.987087 0.078766 3.129e-006 2.75326e-008 0.786095 0.724568 0.655075 0.120632 0.641427 0.118118 0.62778 0.115605 0.614132 0.113092 0.600485 0.110579 0.586838 0.108066 0.610111 0.0200548 0.595585 0.0702758 0.581058 0.118024 0.535721 0.346038 0.521985 0.434891 0.508248 0.5186 0.281166 0.524927 0.273356 0.510334 0.265546 0.495741 0.0560483 0.480736 0.0543499 0.465326 0.0526514 0.44997 0.216343 0.36828 0.209131 0.284991 0.20192 0.206599 0.389798 -0.000268474 0.375361 -0.000173971 0.360924 -8.59716e-005
92.97 16.4414 -5.99017 23.145 -13.9392 -12.2227 24.203 -8.56135 -1.40436 10.2659 21.5503 30.0335 -15.1405 35.6877 33.9055 -20.1144 26.5697 19.0604 11.8292 -5.86969 -17.3979 0.99933 0.124089 0.0103463 0.124003 0.687842 0.531616 0.984776 0.300741 0.243875 0.852416 0.307323 0.188955 0.774531 0.571853 0.999998 0.999988 0.139673 0.151571 0.176994 0.691923 1 0.999889 0.191979 0.257544 0.217037 0.393732 0.996258 0.859536 0.58424 0.67884 0.978061 0.0828824 9.95656e-006 4.44237e-008 0.796603 0.744633 0.629523 0.171215 0.616408 0.167648 0.603293 0.164081 0.590178 0.160514 0.577063 0.156947 0.563948 0.15338 0.610747 0.0154022 0.596205 0.0604541 0.581663 0.10329 0.543719 0.280528 0.529777 0.394757 0.515836 0.502596 0.321133 0.524926 0.312213 0.510335 0.303293 0.495744 0.0629369 0.480878 0.0610297 0.465738 0.0591225 0.450633 0.177201 0.391204 0.171294 0.320002 0.165388 0.252812 0.388662 -0.000288896 0.374267 -0.000219356 0.359872 -0.000154343
93.01 16.8647 -6.68233 23.1194 -13.5317 -12.2094 25.0805 -10.1962 -3.70881 11.8131 18.7965 28.1733 -12.3232 35.4705 34.0372 -21.1774 27.7647 20.9028 8.11959 -1.76363 -13.4223 0.999505 0.120151 0.00823229 0.112387 0.711468 0.562859 0.988619 0.274123 0.172593 0.765253 0.35311 0.203703 0.816459 0.546173 0.999996 0.999984 0.149505 0.15752 0.246047 0.689772 1 0.999921 0.177801 0.235007 0.177866 0.445682 0.998434 0.910526 0.519877 0.623971 0.958407 0.0877695 3.7789e-005 9.65906e-008 0.805022 0.762279 0.591042 0.234539 0.578728 0.229652 0.566415 0.224766 0.554102 0.21988 0.541788 0.214994 0.529475 0.210107 0.611207 0.0118183 0.596654 0.05236 0.582102 0.0909103 0.5498 0.222256 0.535702 0.353542 0.521605 0.477617 0.355526 0.524923 0.345651 0.510333 0.335775 0.495744 0.0777495 0.480974 0.0753935 0.466014 0.0730374 0.451078 0.14481 0.406712 0.139983 0.347482 0.135156 0.291401 0.38583 -0.000301114 0.37154 -0.00024984 0.35725 -0.000201651
93.05 17.2064 -7.26186 22.7553 -12.5285 -11.7337 26.0632 -12.1185 -6.29193 13.238 15.9807 26.0942 -9.70984 35.1277 34.0985 -21.7108 28.7666 22.5132 4.40873 2.02992 -9.57854 0.999619 0.117075 0.00712132 0.106921 0.732751 0.592679 0.991586 0.249084 0.116697 0.653595 0.400665 0.222008 0.850598 0.521636 0.999989 0.999978 0.16018 0.16407 0.329809 0.683375 1 0.999942 0.168396 0.218089 0.151606 0.491677 0.999328 0.943857 0.458718 0.567163 0.916472 0.093624 0.000164584 2.73361e-007 0.811063 0.777076 0.53667 0.3071 0.525489 0.300702 0.514308 0.294304 0.503128 0.287906 0.491947 0.281509 0.480767 0.275111 0.611537 0.00915754 0.596977 0.0461096 0.582417 0.0812485 0.55443 0.172115 0.540214 0.310818 0.525998 0.441989 0.384715 0.524918 0.374029 0.51033 0.363342 0.495742 0.100618 0.481039 0.0975687 0.4662 0.0945196 0.451377 0.118969 0.417085 0.115003 0.368441 0.111037 0.322193 0.379478 -0.000299051 0.365423 -0.00026607 0.351368 -0.000234775
93.09 17.4438 -7.73146 21.9484 -10.8844 -10.7404 27.1779 -14.384 -9.23274 14.5703 13.1286 23.8093 -7.38327 34.6911 34.1487 -21.723 29.5927 23.9054 0.760486 5.50376 -5.94886 0.999686 0.114801 0.00696692 0.108799 0.751897 0.620649 0.993909 0.225636 0.0734399 0.525095 0.448411 0.244938 0.878544 0.498529 0.999969 0.999967 0.171544 0.171062 0.416489 0.67292 1 0.999955 0.163234 0.206265 0.135757 0.530513 0.999701 0.965053 0.402914 0.511304 0.835361 0.100931 0.000793327 9.67079e-007 0.813888 0.788065 0.466898 0.382824 0.457171 0.374848 0.447444 0.366873 0.437717 0.358897 0.42799 0.350922 0.418263 0.342946 0.611772 0.00730516 0.597206 0.0418768 0.58264 0.0747535 0.557968 0.12992 0.543661 0.266492 0.529354 0.395701 0.409282 0.52491 0.397913 0.510324 0.386544 0.495738 0.12996 0.481082 0.126022 0.466324 0.122083 0.451578 0.0991092 0.423978 0.0958055 0.384057 0.0925019 0.345914 0.366306 -0.00024436 0.352739 -0.000251863 0.339173 -0.000258093
93.13 17.5576 -8.10102 20.649 -8.65024 -9.23837 28.403 -16.942 -12.5407 15.8506 10.2011 21.2996 -5.35786 34.1607 34.2054 -21.2707 30.2528 25.0938 -2.79294 8.67976 -2.55378 0.999716 0.113303 0.00797705 0.120032 0.7691 0.646368 0.995715 0.203935 0.0420672 0.390655 0.494899 0.273303 0.901427 0.476997 0.999902 0.999945 0.183484 0.178383 0.495183 0.659093 1 0.999965 0.161564 0.198609 0.128755 0.562022 0.999861 0.978289 0.353635 0.458631 0.708039 0.110555 0.00409068 4.10797e-006 0.812036 0.793781 0.388113 0.454345 0.380028 0.44488 0.371942 0.435414 0.363856 0.425949 0.35577 0.416483 0.347685 0.407018 0.611936 0.00620834 0.597366 0.0399608 0.582796 0.0720595 0.56068 0.0953005 0.546303 0.221326 0.531927 0.340589 0.429835 0.524894 0.417895 0.510313 0.405955 0.495731 0.162791 0.481112 0.157858 0.466408 0.152925 0.451713 0.0845777 0.428542 0.0817584 0.395468 0.0789392 0.363689 0.3425 7.12208e-005 0.329814 -0.000108267 0.317129 -0.000274152
93.17 17.5379 -8.36834 18.894 -5.97519 -7.30917 29.6575 -19.5946 -16.0837 17.1347 7.12517 18.5251 -3.58544 33.5049 34.2413 -20.4429 30.7474 26.0904 -6.22231 11.5865 0.620486 0.999712 0.112604 0.0109158 0.143873 0.784532 0.669432 0.997076 0.18428 0.0217548 0.263947 0.53889 0.307385 0.920194 0.457105 0.999664 0.9999 0.195916 0.185944 0.56078 0.642898 1 0.999972 0.162558 0.194065 0.129821 0.586676 0.999932 0.986486 0.311225 0.410557 0.556868 0.123482 0.0216081 2.0201e-005 0.803953 0.793005 0.310394 0.515782 0.303927 0.505037 0.297461 0.494291 0.290994 0.483546 0.284528 0.4728 0.278061 0.462055 0.612045 0.00594616 0.597472 0.040902 0.5829 0.0741457 0.562759 0.067885 0.548329 0.176966 0.533899 0.280215 0.446954 0.524852 0.434539 0.510286 0.422123 0.495719 0.195957 0.481131 0.190019 0.466464 0.184081 0.451803 0.0747889 0.431558 0.072296 0.403677 0.069803 0.376728 0.307157 0.00176588 0.295781 0.000702755 0.284405 -0.000283622
93.21 17.3819 -8.51069 16.7746 -3.06033 -5.09277 30.8297 -22.0509 -19.5928 18.4816 3.85845 15.4638 -1.98165 32.6895 34.2104 -19.3333 31.0768 26.9063 -9.46984 14.2402 3.5937 0.999666 0.112804 0.0178784 0.184713 0.798308 0.689393 0.998049 0.167039 0.0103065 0.159598 0.579489 0.346592 0.935678 0.438865 0.998731 0.999799 0.208782 0.193675 0.613283 0.625364 1 0.999977 0.165472 0.191697 0.138834 0.605226 0.999965 0.991543 0.275473 0.367769 0.415986 0.140544 0.104849 0.000111337 0.788196 0.785664 0.241933 0.564698 0.236893 0.552934 0.231853 0.541169 0.226813 0.529405 0.221772 0.51764 0.216732 0.505876 0.61211 0.00689723 0.597536 0.045631 0.582962 0.0824674 0.564342 0.0470982 0.549871 0.13573 0.535401 0.219633 0.461178 0.52471 0.448367 0.510205 0.435557 0.495697 0.227131 0.481143 0.220248 0.466502 0.213365 0.451864 0.0693085 0.433549 0.0669982 0.409511 0.064688 0.386135 0.264134 0.0102169 0.254352 0.00477252 0.244569 -0.000282134
93.25 17.0946 -8.49528 14.3898 -0.0964403 -2.74998 31.8293 -24.0373 -22.7528 19.9386 0.422087 12.1382 -0.458482 31.7049 34.0737 -18.0276 31.2501 27.5546 -12.423 16.6276 6.37643 0.999555 0.114115 0.0342956 0.246401 0.810439 0.705757 0.99871 0.152521 0.00463893 0.0865226 0.61623 0.389307 0.948563 0.422229 0.994737 0.999547 0.222068 0.201515 0.655078 0.607345 1 0.999981 0.169721 0.190797 0.156084 0.618462 0.999981 0.994643 0.245862 0.330417 0.302542 0.16341 0.349578 0.000666572 0.761067 0.772652 0.186261 0.60166 0.182381 0.589125 0.1785 0.57659 0.17462 0.564056 0.170739 0.551521 0.166859 0.538987 0.612134 0.0101667 0.59756 0.0556127 0.582985 0.09883 0.565533 0.0320012 0.551032 0.0999496 0.536531 0.164279 0.472992 0.524141 0.459854 0.509904 0.446715 0.495648 0.255076 0.48115 0.247347 0.466526 0.239617 0.451905 0.0678774 0.434863 0.0656148 0.413615 0.0633523 0.392833 0.2192 0.0408784 0.211081 0.0195587 0.202963 -0.000237518
93.29 16.6919 -8.2881 11.8358 2.7709 -0.423874 32.612 -25.3462 -25.2767 21.5308 -3.12782 8.59419 1.04979 30.5633 33.8056 -16.5945 31.2821 28.044 -14.9325 18.7029 8.97354 0.999319 0.116905 0.0732127 0.328677 0.820697 0.718065 0.99914 0.14083 0.00208559 0.0431828 0.649033 0.433302 0.959364 0.406984 0.976394 0.998857 0.235944 0.209424 0.688933 0.589461 1 0.999983 0.174885 0.19088 0.181939 0.627138 0.999989 0.996517 0.221758 0.298248 0.218278 0.194745 0.646032 0.00417735 0.716508 0.755128 0.143263 0.62868 0.140278 0.615583 0.137294 0.602485 0.134309 0.589388 0.131324 0.57629 0.12834 0.563193 0.612111 0.0185942 0.597537 0.0729883 0.582962 0.124707 0.566415 0.0214125 0.551891 0.0710826 0.537368 0.11811 0.48282 0.521628 0.469408 0.508621 0.455997 0.495529 0.279435 0.481154 0.270968 0.466542 0.2625 0.451932 0.0703808 0.435731 0.0680348 0.416477 0.0656888 0.397548 0.176976 0.101233 0.170421 0.0487725 0.163867 5.89732e-005
93.33 16.2042 -7.85092 9.23096 5.43901 1.78202 33.1651 -25.8036 -26.9165 23.2524 -6.73869 4.85865 2.56857 29.2514 33.3692 -15.095 31.182 28.3697 -16.9127 20.4256 11.3723 0.998817 0.121783 0.15844 0.424555 0.828376 0.726089 0.999411 0.131818 0.000991731 0.020897 0.67807 0.476496 0.968438 0.392207 0.895176 0.996793 0.251498 0.217386 0.717012 0.572103 1 0.999985 0.180671 0.19164 0.216357 0.631887 0.999993 0.997641 0.202517 0.270842 0.158971 0.233909 0.828941 0.0258984 0.655385 0.733973 0.111113 0.648042 0.108798 0.634541 0.106483 0.62104 0.104168 0.607539 0.101854 0.594038 0.0995387 0.580537 0.612011 0.038316 0.597439 0.10077 0.582867 0.160133 0.567059 0.0141642 0.552519 0.0492521 0.537979 0.0824743 0.491012 0.51032 0.477373 0.502953 0.463734 0.495197 0.300374 0.481156 0.291272 0.466552 0.282169 0.45195 0.0767651 0.436305 0.0742063 0.418457 0.0716474 0.400836 0.140136 0.171276 0.134946 0.08346 0.129756 0.00191148
93.37 15.6736 -7.13712 6.73157 7.83228 3.81784 33.4829 -25.2241 -27.4582 25.0667 -10.3527 0.916148 4.08518 27.6134 32.6543 -13.6103 30.9752 28.5392 -18.3778 21.7988 13.5425 0.997702 0.129653 0.305391 0.522907 0.832175 0.729989 0.99958 0.125157 0.000531336 0.0105355 0.703645 0.517516 0.976015 0.374732 0.651682 0.990085 0.273109 0.225459 0.740542 0.555476 1 0.999986 0.186876 0.192882 0.258103 0.633154 0.999995 0.998322 0.187529 0.247821 0.118726 0.278208 0.920154 0.136777 0.584842 0.708447 0.0875677 0.661752 0.0857434 0.647965 0.0839191 0.634179 0.0820948 0.620392 0.0802704 0.606606 0.0784461 0.592819 0.611761 0.0778255 0.597195 0.142076 0.58263 0.203102 0.567522 0.00927822 0.55297 0.0335403 0.538418 0.0565128 0.497848 0.46993 0.484019 0.482794 0.47019 0.494177 0.318257 0.481156 0.308613 0.466558 0.298969 0.451962 0.0868812 0.436685 0.0839852 0.419818 0.0810891 0.403112 0.109686 0.233317 0.105624 0.118629 0.101561 0.0120978
93.41 15.1319 -6.10527 4.48146 9.90585 5.70124 33.5396 -23.4614 -26.7765 26.9074 -13.8337 -3.24575 5.5898 25.2701 31.4237 -12.2441 30.7225 28.5969 -19.3858 22.863 15.4544 0.995155 0.141397 0.481013 0.614535 0.830927 0.73027 0.999684 0.12044 0.000343455 0.00601328 0.726111 0.555827 0.982247 0.350477 0.339105 0.96716 0.307947 0.23394 0.76013 0.539597 0.999999 0.999986 0.193337 0.194469 0.303873 0.631345 0.999997 0.998747 0.176199 0.228799 0.0920542 0.328119 0.963329 0.428719 0.512379 0.672684 0.0705613 0.671395 0.0690913 0.657408 0.0676212 0.64342 0.0661512 0.629433 0.0646812 0.615445 0.0632111 0.601458 0.61118 0.139566 0.596628 0.196367 0.582077 0.250235 0.567851 0.00601587 0.55329 0.0226097 0.53873 0.0383221 0.503544 0.387897 0.489556 0.441174 0.475569 0.490792 0.333451 0.481155 0.323346 0.466562 0.313242 0.45197 0.100247 0.436936 0.0969051 0.420751 0.0935635 0.404678 0.0855098 0.281773 0.0823428 0.160508 0.0791757 0.0477673
93.45 14.5664 -4.75708 2.52753 11.6589 7.4874 33.2748 -20.5541 -24.9239 28.6878 -17.0186 -7.54919 7.14789 22.0006 29.5016 -11.0375 30.4475 28.5887 -19.9919 23.6675 17.083 0.989276 0.157215 0.633252 0.69536 0.824716 0.72754 0.999746 0.11728 0.000285457 0.00418955 0.745832 0.591432 0.987241 0.321351 0.145356 0.892369 0.35563 0.24393 0.776833 0.524374 0.999999 0.999984 0.199929 0.196299 0.348866 0.627041 0.999997 0.999023 0.167906 0.213267 0.0747654 0.385069 0.983091 0.710532 0.44375 0.620119 0.0583996 0.678156 0.0571829 0.664028 0.0559662 0.6499 0.0547496 0.635772 0.0535329 0.621643 0.0523163 0.607515 0.609841 0.214406 0.595321 0.257448 0.580801 0.298141 0.568082 0.00385227 0.553516 0.0151757 0.53895 0.025898 0.508263 0.290874 0.494144 0.388212 0.480026 0.479526 0.346329 0.481153 0.335835 0.466563 0.32534 0.451974 0.115879 0.437102 0.112017 0.421388 0.108154 0.405753 0.0668985 0.317165 0.0644208 0.209639 0.0619431 0.109481
93.49 13.9309 -3.1535 0.820597 13.1281 9.21402 32.6238 -16.7583 -22.1264 30.33 -19.8205 -11.8216 8.85518 17.9866 26.898 -9.95801 30.1034 28.5435 -20.2465 24.2512 18.4175 0.975897 0.176664 0.745271 0.764905 0.814518 0.722235 0.999779 0.115373 0.000318434 0.00372888 0.763155 0.624417 0.991105 0.290766 0.0563266 0.70837 0.409516 0.258567 0.792905 0.509709 0.999997 0.999979 0.206625 0.198333 0.388984 0.620945 0.999998 0.999212 0.162012 0.200602 0.0640089 0.443791 0.991988 0.861116 0.382343 0.555432 0.0497721 0.682894 0.0487352 0.668667 0.0476983 0.65444 0.0466614 0.640213 0.0456245 0.625986 0.0445875 0.611759 0.606772 0.289998 0.592325 0.317996 0.577878 0.344292 0.568243 0.00242937 0.553672 0.0102101 0.539102 0.017578 0.512131 0.205434 0.497905 0.33027 0.483679 0.447647 0.357444 0.48115 0.346612 0.466563 0.335781 0.451976 0.13246 0.437213 0.128045 0.421824 0.123629 0.406491 0.0529428 0.342017 0.0509819 0.255295 0.0490211 0.174269
93.53 13.1845 -1.3916 -0.722198 14.3725 10.8903 31.5619 -12.4337 -18.7035 31.7841 -22.2004 -15.8426 10.7247 13.5249 23.6472 -8.97241 29.6198 28.4934 -20.2182 24.6481 19.4703 0.946854 0.199247 0.823787 0.823694 0.801105 0.714378 0.999789 0.114482 0.000483 0.00428619 0.778394 0.654816 0.993977 0.259395 0.0205167 0.452891 0.463884 0.282641 0.811055 0.495429 0.99999 0.999968 0.21359 0.20064 0.421835 0.613706 0.999998 0.999346 0.157912 0.190156 0.057927 0.498051 0.996037 0.932703 0.329424 0.487083 0.043698 0.686217 0.0427876 0.671921 0.0418773 0.657625 0.0409669 0.643329 0.0400565 0.629033 0.0391461 0.614736 0.59993 0.358389 0.585646 0.373316 0.571362 0.387098 0.568352 0.00151455 0.553779 0.00697786 0.539205 0.0121516 0.515252 0.140164 0.500939 0.266709 0.486627 0.3858 0.367595 0.481146 0.356456 0.466561 0.345317 0.451976 0.148674 0.437286 0.143718 0.422122 0.138762 0.406998 0.042753 0.359065 0.0411695 0.29177 0.0395861 0.228629
