t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
53.37 13.0529 -1.09632 -0.955251 14.5548 11.1541 31.3512 -11.7017 -18.1032 31.9927 -22.532 -16.4335 11.0225 12.8219 23.0972 -8.808 29.5247 28.48 -20.1573 24.6836 19.6045 0.94004 0.203307 0.834032 0.832266 0.798687 0.712844 0.999789 0.114504 0.000535106 0.00451893 0.780703 0.659464 0.994356 0.254697 0.017527 0.416125 0.472301 0.287615 0.814333 0.493178 0.999988 0.999965 0.215086 0.201376 0.427406 0.612222 0.999998 0.999364 0.15777 0.189044 0.0577408 0.506044 0.996439 0.940043 0.32186 0.476286 0.0430701 0.686683 0.0421728 0.672377 0.0412755 0.658071 0.0403782 0.643765 0.0394809 0.629459 0.0385836 0.615154 0.598284 0.368576 0.584039 0.38167 0.569795 0.393697 0.568365 0.00141134 0.553792 0.0066114 0.539218 0.0115359 0.515685 0.131969 0.501361 0.256772 0.487036 0.374234 0.369296 0.481145 0.358105 0.46656 0.346914 0.451976 0.151684 0.437295 0.146628 0.42216 0.141572 0.407064 0.0415935 0.361284 0.040053 0.29682 0.0385125 0.236286
53.41 12.1473 0.721263 -2.38744 15.6157 12.7603 29.8054 -7.19402 -14.3613 33.1974 -24.4447 -19.9726 13.0023 8.19702 19.2326 -7.85079 28.8084 28.4227 -19.901 24.9046 20.3759 0.877552 0.22945 0.885762 0.879016 0.781425 0.701186 0.999776 0.114557 0.00113513 0.00682822 0.793846 0.686879 0.996291 0.224705 0.00626838 0.224089 0.523128 0.323899 0.836406 0.479074 0.999951 0.999931 0.222769 0.204196 0.451062 0.604356 0.999998 0.999459 0.155094 0.180441 0.055635 0.551285 0.998128 0.970339 0.278583 0.411217 0.0390657 0.688892 0.0382519 0.67454 0.037438 0.660188 0.0366241 0.645836 0.0358103 0.631484 0.0349964 0.617132 0.582393 0.42478 0.568527 0.428443 0.55466 0.431435 0.568431 0.000934854 0.553856 0.00483393 0.539281 0.00852653 0.518064 0.0881636 0.503673 0.194086 0.489283 0.293815 0.379349 0.481137 0.367853 0.466554 0.356358 0.451971 0.166152 0.437341 0.160613 0.422353 0.155075 0.407393 0.0348144 0.372087 0.033525 0.322431 0.0322356 0.275534
53.45 11.0814 2.49382 -3.73993 16.5634 14.2792 27.7922 -2.80855 -10.6261 34.174 -26.0522 -23.107 15.0056 3.71464 15.1338 -6.79339 27.8746 28.3017 -19.5188 25.0048 20.96 0.778626 0.259245 0.922046 0.915747 0.759593 0.684647 0.999737 0.115319 0.00308187 0.0125235 0.805388 0.711726 0.997608 0.19869 0.00229539 0.11019 0.569355 0.367111 0.860579 0.464958 0.999752 0.999836 0.231406 0.207636 0.468552 0.59636 0.999998 0.999531 0.153198 0.172934 0.0561935 0.588069 0.998959 0.985012 0.242641 0.352524 0.036305 0.690454 0.0355487 0.67607 0.0347923 0.661685 0.0340359 0.647301 0.0332796 0.632916 0.0325232 0.618532 0.553719 0.47033 0.540535 0.467493 0.527352 0.464248 0.568469 0.000886051 0.553893 0.0042058 0.539316 0.00734964 0.519903 0.0583443 0.505462 0.140209 0.49102 0.217303 0.389856 0.48111 0.378042 0.466533 0.366228 0.451956 0.178567 0.437371 0.172614 0.422485 0.166662 0.407621 0.0303182 0.379327 0.0291953 0.340561 0.0280724 0.303696
53.49 9.83501 4.15936 -4.98422 17.4119 15.6764 25.2279 1.29061 -7.06929 34.9254 -27.4614 -25.9422 16.9811 -0.465897 11.0886 -5.55838 26.7561 28.0617 -19.0464 25.0013 21.3981 0.656722 0.293353 0.947414 0.943137 0.731535 0.661628 0.999655 0.116819 0.0101357 0.0264321 0.815409 0.733945 0.998472 0.177646 0.000878417 0.0499715 0.610652 0.413233 0.884448 0.450916 0.998568 0.999545 0.241127 0.211754 0.48264 0.588432 0.999998 0.999582 0.151824 0.16624 0.0590552 0.616968 0.999387 0.992221 0.212935 0.301496 0.03443 0.691565 0.0337127 0.677158 0.0329954 0.66275 0.0322781 0.648343 0.0315608 0.633935 0.0308435 0.619527 0.510503 0.506294 0.498349 0.49922 0.486194 0.491902 0.56848 0.00179126 0.553904 0.00525394 0.539327 0.00853196 0.521297 0.0383931 0.506816 0.0979375 0.492336 0.154018 0.400748 0.480972 0.388605 0.466444 0.376461 0.451914 0.188976 0.437391 0.182677 0.422577 0.176378 0.40778 0.0276467 0.384155 0.0266228 0.353108 0.0255988 0.323355
53.53 8.41149 5.68334 -6.08274 18.1579 16.9182 22.0851 5.0187 -3.77322 35.4635 -28.6727 -28.5128 18.8987 -4.31924 7.25295 -4.13567 25.5004 27.6724 -18.4961 24.9028 21.7156 0.537511 0.331508 0.964934 0.962449 0.696345 0.631672 0.99949 0.119311 0.037382 0.0599891 0.823754 0.753273 0.999023 0.161351 0.000355005 0.021078 0.647186 0.459145 0.906065 0.437121 0.990967 0.998574 0.251965 0.216508 0.495877 0.580593 0.999997 0.999615 0.150851 0.160225 0.0640992 0.638967 0.999618 0.99583 0.188404 0.258196 0.0331843 0.69236 0.032493 0.677936 0.0318016 0.663512 0.0311103 0.649087 0.030419 0.634663 0.0297276 0.620239 0.456471 0.534114 0.445602 0.524358 0.434734 0.514458 0.568461 0.00597372 0.553885 0.0101306 0.53931 0.0140607 0.522331 0.0251581 0.507822 0.0667725 0.493313 0.105969 0.41162 0.480126 0.399147 0.465965 0.386674 0.45178 0.197819 0.437404 0.191225 0.422641 0.184631 0.407891 0.0264726 0.387365 0.0254921 0.361667 0.0245117 0.336842
53.57 6.86412 7.05367 -7.01579 18.794 17.9791 18.4897 8.33225 -0.754188 35.8048 -29.4477 -30.6416 20.7675 -7.94672 3.61519 -2.56444 24.1362 27.1237 -17.8737 24.7188 21.9282 0.436573 0.372197 0.976818 0.975371 0.654517 0.595837 0.999148 0.123649 0.133795 0.133728 0.829512 0.768999 0.999366 0.149099 0.000154089 0.00849003 0.67933 0.502858 0.924547 0.42335 0.942621 0.995153 0.264394 0.221816 0.509832 0.572755 0.999996 0.999631 0.150249 0.154851 0.0713711 0.655099 0.999748 0.997678 0.168119 0.222023 0.0323859 0.692929 0.0317112 0.678493 0.0310365 0.664057 0.0303618 0.649621 0.0296871 0.635185 0.0290124 0.620749 0.398318 0.555256 0.388835 0.543805 0.379351 0.532269 0.568395 0.0218878 0.553821 0.0252967 0.539247 0.0284966 0.523086 0.0164162 0.508556 0.0447729 0.494026 0.0714831 0.421996 0.474726 0.409208 0.463113 0.396421 0.451326 0.205674 0.437412 0.198818 0.422685 0.191962 0.407967 0.0265802 0.389497 0.0255957 0.367451 0.0246113 0.345992
53.61 5.29952 8.27489 -7.79447 19.3234 18.8486 14.7375 11.1825 2.00874 35.9672 -29.2292 -31.8673 22.6493 -11.5495 -0.0125833 -0.904978 22.5817 26.3705 -17.2088 24.4756 22.0542 0.355722 0.413388 0.984726 0.983643 0.607572 0.555928 0.998408 0.131952 0.35695 0.262618 0.830051 0.779868 0.999577 0.140127 7.51618e-005 0.00346116 0.707509 0.543389 0.940025 0.407083 0.722217 0.982726 0.28189 0.227707 0.52494 0.564777 0.999994 0.999628 0.150032 0.150119 0.0809251 0.666286 0.999823 0.998652 0.151313 0.192095 0.0319088 0.693333 0.0312441 0.678888 0.0305793 0.664444 0.0299145 0.649999 0.0292498 0.635555 0.028585 0.621111 0.341716 0.571066 0.33358 0.558517 0.325444 0.545916 0.568237 0.0674039 0.553667 0.0628142 0.539097 0.058375 0.523629 0.0106547 0.509084 0.0296941 0.494539 0.0476286 0.431532 0.446602 0.418455 0.44864 0.405378 0.449706 0.213043 0.437418 0.205942 0.422714 0.19884 0.408019 0.0278373 0.39091 0.0268063 0.371336 0.0257753 0.352153
53.65 3.82856 9.38068 -8.46845 19.7741 19.5468 11.1805 13.5365 4.59474 35.9343 -27.4171 -31.6426 24.6066 -15.2004 -3.89969 0.801889 20.4685 25.2104 -16.5852 24.2335 22.1307 0.291022 0.453343 0.989918 0.988764 0.557455 0.513698 0.996777 0.146739 0.610422 0.424307 0.822623 0.784802 0.999704 0.133765 4.48491e-005 0.00157521 0.732126 0.58057 0.953186 0.382138 0.349926 0.938235 0.313793 0.234699 0.540932 0.556446 0.999988 0.9996 0.150216 0.14602 0.0924179 0.673301 0.999869 0.999182 0.137358 0.167464 0.031674 0.693605 0.0310141 0.679154 0.0303542 0.664704 0.0296943 0.650254 0.0290345 0.635804 0.0283746 0.621354 0.289852 0.582724 0.282951 0.569428 0.27605 0.556103 0.567881 0.147293 0.55332 0.126439 0.538759 0.106483 0.524014 0.00686177 0.509458 0.0195498 0.494902 0.0315019 0.440092 0.371472 0.426756 0.409202 0.41342 0.443871 0.220243 0.437421 0.212901 0.422732 0.20556 0.408051 0.0301346 0.391847 0.0290185 0.373934 0.0279024 0.356282
53.69 2.49419 10.4141 -9.09393 20.1825 20.1204 8.01821 15.4447 7.08746 35.6185 -23.9698 -29.7961 26.5968 -18.6663 -8.10009 2.61018 17.4439 23.397 -16.0573 24.0207 22.1963 0.238029 0.490899 0.993307 0.991893 0.506126 0.470594 0.993222 0.168239 0.780674 0.576728 0.808192 0.783981 0.99978 0.129445 3.59778e-005 0.000895369 0.753557 0.614743 0.964567 0.348706 0.126676 0.804089 0.361634 0.244828 0.558413 0.547482 0.999975 0.999524 0.150826 0.142539 0.104745 0.676793 0.999899 0.999482 0.12573 0.147225 0.0316516 0.693753 0.0309922 0.6793 0.0303328 0.664846 0.0296734 0.650393 0.029014 0.63594 0.0283546 0.621487 0.24387 0.591215 0.238063 0.577387 0.232257 0.563546 0.567098 0.239074 0.552557 0.202425 0.538016 0.167382 0.524284 0.00436619 0.509721 0.0127991 0.495157 0.0207431 0.447695 0.275008 0.434128 0.352577 0.420562 0.424778 0.227502 0.437421 0.219918 0.422739 0.212335 0.408064 0.0332859 0.392468 0.0320531 0.375667 0.0308203 0.35904
53.73 1.28151 11.3869 -9.69342 20.5646 20.6054 5.26737 17.0027 9.48826 34.9216 -19.3531 -26.5971 28.5 -21.7067 -12.396 4.62501 13.6139 20.8602 -15.5834 23.7727 22.275 0.193642 0.525352 0.99552 0.993831 0.455335 0.427843 0.985738 0.194956 0.877305 0.700986 0.789418 0.77853 0.999822 0.126723 4.12403e-005 0.000686811 0.77217 0.646218 0.974252 0.311497 0.0405314 0.554399 0.416599 0.262677 0.580486 0.537617 0.999935 0.99935 0.151984 0.139705 0.116449 0.677334 0.999917 0.999659 0.115978 0.130548 0.0318866 0.693753 0.0312223 0.6793 0.030558 0.664846 0.0298937 0.650393 0.0292294 0.63594 0.0285651 0.621487 0.203759 0.597341 0.198908 0.58312 0.194056 0.5689 0.565417 0.322631 0.550919 0.276449 0.536421 0.232262 0.524472 0.00272518 0.509903 0.00833518 0.495334 0.0136203 0.454389 0.190861 0.44062 0.288143 0.42685 0.378984 0.235304 0.437417 0.22746 0.422732 0.219617 0.408054 0.0369811 0.39288 0.0356115 0.376821 0.0342418 0.360879
53.77 0.158269 12.2922 -10.2725 20.9225 21.024 2.85916 18.3024 11.7554 33.8155 -14.1512 -22.5211 30.2055 -24.2021 -16.4866 6.85707 9.29954 17.6606 -15.0789 23.4007 22.3746 0.156093 0.556323 0.996969 0.99507 0.406522 0.386491 0.970852 0.22526 0.931066 0.796829 0.768149 0.769541 0.999842 0.125251 6.84565e-005 0.000729291 0.788327 0.675135 0.982106 0.273584 0.0122478 0.309348 0.471738 0.291844 0.611013 0.52651 0.999787 0.998949 0.154003 0.137668 0.126369 0.675441 0.999929 0.999768 0.107716 0.116712 0.0325727 0.69353 0.0318941 0.679082 0.0312155 0.664633 0.0305369 0.650184 0.0298583 0.635736 0.0291797 0.621287 0.169053 0.601727 0.165028 0.587215 0.161003 0.572712 0.561954 0.390479 0.547545 0.3414 0.533136 0.294377 0.5246 0.00164859 0.510028 0.00540038 0.495455 0.00893517 0.460193 0.12838 0.446248 0.221679 0.432303 0.308903 0.24455 0.437399 0.236399 0.422698 0.228247 0.408005 0.0408396 0.393153 0.039327 0.37759 0.0378144 0.362104
53.81 -0.902679 13.1221 -10.8336 21.2556 21.393 0.712329 19.4157 13.8491 32.3332 -8.86027 -18.0524 31.6442 -26.1389 -20.1625 9.22267 4.86447 14.0308 -14.4081 22.8401 22.451 0.12438 0.583669 0.997924 0.995895 0.360771 0.34737 0.943501 0.257838 0.961122 0.867903 0.745213 0.757656 0.999846 0.124763 0.000160189 0.00105355 0.802365 0.701573 0.988077 0.238844 0.00371262 0.151291 0.523553 0.330536 0.650562 0.513809 0.999145 0.997967 0.157303 0.136657 0.134326 0.671562 0.999934 0.999836 0.100626 0.105122 0.0342248 0.692926 0.0335118 0.67849 0.0327988 0.664054 0.0320858 0.649618 0.0313727 0.635183 0.0306597 0.620747 0.139187 0.604848 0.135873 0.590122 0.132559 0.575413 0.555241 0.442264 0.541004 0.39511 0.526768 0.349842 0.524686 0.000950952 0.510111 0.00349563 0.495537 0.0058934 0.465102 0.0851158 0.451008 0.161802 0.436914 0.233535 0.256126 0.437324 0.247588 0.422591 0.239051 0.407869 0.044535 0.393334 0.0428856 0.378101 0.0412361 0.362919
53.85 -1.91668 13.8733 -11.3745 21.5643 21.7251 -1.23598 20.3937 15.7463 30.5184 -3.82841 -13.5835 32.7898 -27.5849 -23.3584 11.6077 0.615476 10.2971 -13.4526 22.0725 22.432 0.0978736 0.607423 0.998557 0.99647 0.318803 0.311062 0.898416 0.291814 0.977998 0.917997 0.720585 0.743012 0.999834 0.125083 0.000501056 0.00197841 0.814576 0.725619 0.992327 0.209799 0.00118658 0.0671847 0.570647 0.374479 0.69555 0.499372 0.995937 0.99537 0.162227 0.136861 0.141366 0.666045 0.999935 0.99988 0.0944757 0.0953199 0.0379707 0.691636 0.0371797 0.677227 0.0363886 0.662818 0.0355975 0.648409 0.0348065 0.634 0.0340154 0.619591 0.113637 0.60706 0.110931 0.592181 0.108225 0.577323 0.543262 0.480318 0.529332 0.437768 0.515403 0.39681 0.524741 0.00053232 0.510165 0.0023222 0.495589 0.00400896 0.469126 0.0560506 0.45491 0.113582 0.440694 0.167412 0.270265 0.43697 0.261257 0.422234 0.252248 0.407509 0.0479411 0.393455 0.0461655 0.378441 0.0443899 0.363461
53.89 -2.88916 14.5486 -11.8852 21.8494 22.0305 -3.027 21.2741 17.4454 28.3894 0.740865 -9.38362 33.6545 -28.6585 -26.109 13.9063 -3.26315 6.7224 -12.1854 21.1198 22.2631 0.0761007 0.627744 0.998982 0.996894 0.280997 0.2779 0.833743 0.326744 0.987499 0.951229 0.693599 0.725297 0.999804 0.126114 0.00196021 0.00454517 0.825198 0.747364 0.99518 0.186867 0.000412745 0.0276518 0.612683 0.419849 0.740934 0.483217 0.978561 0.988064 0.169056 0.138372 0.149108 0.65911 0.999928 0.999908 0.0891166 0.086977 0.0458233 0.689097 0.0448686 0.67474 0.043914 0.660384 0.0429593 0.646028 0.0420047 0.631672 0.04105 0.617316 0.0919473 0.608623 0.0897581 0.593638 0.0875689 0.578678 0.524039 0.507581 0.510602 0.470562 0.497165 0.434806 0.524773 0.000427514 0.510196 0.00179766 0.495619 0.00308883 0.472317 0.0367715 0.458004 0.0776021 0.443691 0.115811 0.286407 0.43511 0.27686 0.420825 0.267313 0.406526 0.0511764 0.393534 0.0492809 0.378667 0.0473855 0.363823
53.93 -3.8183 15.1553 -12.3414 22.1097 22.3151 -4.69069 22.0874 18.9629 25.9405 4.76054 -5.60296 34.2765 -29.4794 -28.483 16.0399 -6.69746 3.44627 -10.6604 20.0011 21.911 0.0586351 0.644864 0.99927 0.997226 0.247445 0.247998 0.754266 0.362386 0.992864 0.971973 0.663367 0.703998 0.999747 0.127848 0.00891139 0.0119435 0.834373 0.766869 0.997008 0.169329 0.000158544 0.0108278 0.649821 0.464061 0.782638 0.464688 0.890784 0.967169 0.178675 0.141275 0.158987 0.650863 0.999914 0.999925 0.0844642 0.0798645 0.0606636 0.684332 0.0593998 0.670075 0.0581359 0.655818 0.0568721 0.641561 0.0556083 0.627305 0.0543445 0.613048 0.0737301 0.609725 0.0719746 0.594673 0.0702192 0.579646 0.496748 0.526766 0.484011 0.495066 0.471274 0.464323 0.524785 0.0011587 0.510207 0.00231114 0.49563 0.00339588 0.47477 0.0240515 0.460383 0.0520834 0.445996 0.0783178 0.303499 0.42542 0.293383 0.414701 0.283266 0.403743 0.0545267 0.393585 0.0525072 0.378817 0.0504877 0.364063
53.97 -4.6967 15.7033 -12.6946 22.3362 22.578 -6.26508 22.8648 20.3316 23.1785 8.22527 -2.29062 34.7071 -30.0927 -30.5097 17.9629 -9.67172 0.498115 -8.96519 18.6443 21.3183 0.0450426 0.659057 0.999467 0.997505 0.21802 0.221299 0.669141 0.39834 0.995907 0.984254 0.629321 0.678787 0.999645 0.130515 0.0427813 0.0333512 0.84196 0.784048 0.998144 0.156133 6.75258e-005 0.00416371 0.68245 0.505758 0.818456 0.440117 0.623073 0.911588 0.194901 0.145936 0.17199 0.641299 0.999885 0.999935 0.0804744 0.0738181 0.0857361 0.675803 0.0839499 0.661724 0.0821638 0.647644 0.0803776 0.633565 0.0785914 0.619486 0.0768053 0.605407 0.0586391 0.610504 0.0572429 0.595411 0.0558468 0.580346 0.462429 0.540092 0.450572 0.512925 0.438715 0.48646 0.524777 0.00555134 0.5102 0.00591413 0.495623 0.00624738 0.476605 0.0156778 0.462163 0.0345607 0.44772 0.0522337 0.320423 0.388694 0.309743 0.392978 0.299062 0.396074 0.0583342 0.393616 0.0561736 0.378915 0.0540131 0.364224
54.01 -5.51276 16.2032 -12.8664 22.5071 22.8088 -7.81413 23.6466 21.599 20.176 11.1658 0.578878 35.003 -30.3323 -32.075 19.6693 -12.2229 -2.17468 -7.15649 16.8432 20.3559 0.0348681 0.670602 0.999604 0.997748 0.192446 0.197634 0.585667 0.433929 0.997645 0.991241 0.591515 0.649711 0.999461 0.135168 0.178134 0.0902607 0.846744 0.798419 0.998837 0.146249 3.21246e-005 0.00163916 0.711035 0.544561 0.84793 0.404768 0.313981 0.793834 0.223755 0.153454 0.189047 0.630257 0.999828 0.999937 0.0771312 0.0687148 0.123655 0.661254 0.121078 0.647478 0.118502 0.633702 0.115926 0.619926 0.11335 0.606149 0.110774 0.592373 0.0463528 0.611053 0.0452492 0.595944 0.0441455 0.580862 0.423397 0.549259 0.412541 0.525672 0.401685 0.502585 0.524744 0.025168 0.510168 0.0201536 0.495591 0.0153858 0.477949 0.0101702 0.463466 0.0227603 0.448982 0.0345442 0.33629 0.316954 0.32508 0.348785 0.31387 0.377692 0.0629434 0.393631 0.0606122 0.378977 0.0582809 0.36433
54.05 -6.2464 16.6582 -12.7541 22.5805 22.9819 -9.41813 24.4775 22.8105 17.1184 13.5834 3.08581 35.195 -29.6428 -32.7939 21.2393 -14.61 -4.74756 -5.21244 14.5159 18.9305 0.0276489 0.679765 0.999699 0.997962 0.170364 0.176769 0.506306 0.468447 0.998646 0.995109 0.550513 0.617036 0.99912 0.144665 0.460135 0.209532 0.845329 0.80881 0.999256 0.138864 1.76893e-005 0.00070086 0.736032 0.580586 0.872119 0.361678 0.138173 0.623174 0.264617 0.165623 0.21205 0.617475 0.999705 0.999932 0.0744543 0.0644688 0.175327 0.637592 0.171674 0.624309 0.168022 0.611026 0.164369 0.597742 0.160716 0.584459 0.157064 0.571176 0.036563 0.611441 0.0356924 0.596332 0.0348219 0.58125 0.381979 0.555521 0.372185 0.534617 0.362391 0.514064 0.52467 0.0809293 0.510096 0.0588267 0.495522 0.0378586 0.478915 0.00654879 0.464403 0.0149013 0.44989 0.0227193 0.350598 0.236351 0.338911 0.292269 0.327225 0.343788 0.0687822 0.393627 0.0662347 0.379012 0.0636872 0.3644
54.09 -6.87562 17.0586 -12.2403 22.4824 23.0406 -11.1666 25.3977 24.0097 14.2192 15.4774 5.35747 35.2317 -27.4822 -32.2303 22.8168 -17.1315 -7.48937 -3.09557 11.7911 17.0731 0.0229689 0.686796 0.999764 0.998143 0.151374 0.158438 0.430269 0.501456 0.999226 0.997216 0.507123 0.580982 0.998494 0.161623 0.709361 0.378667 0.835649 0.813812 0.999506 0.133454 1.21506e-005 0.000351203 0.757838 0.613967 0.893178 0.317101 0.0566133 0.449998 0.312712 0.183743 0.244066 0.602674 0.999415 0.999915 0.0725165 0.0610442 0.239334 0.601047 0.234348 0.588525 0.229362 0.576003 0.224376 0.563481 0.21939 0.550959 0.214403 0.538438 0.028975 0.611716 0.0282851 0.596619 0.0275953 0.581547 0.339726 0.559777 0.331015 0.540812 0.322304 0.522091 0.524526 0.167154 0.509955 0.121969 0.495385 0.0790999 0.4796 0.00416741 0.465067 0.00969866 0.450534 0.0148763 0.363296 0.167019 0.351187 0.234449 0.339077 0.296844 0.0765003 0.393596 0.073667 0.379021 0.0708336 0.364445
54.13 -7.39629 17.3814 -11.212 22.096 22.8825 -13.1616 26.4356 25.256 11.5475 16.9331 7.46647 35.01 -23.9777 -30.3345 24.463 -19.7514 -10.5145 -0.82351 8.8456 14.8988 0.0205587 0.691921 0.999807 0.998275 0.135082 0.14237 0.355861 0.532756 0.999563 0.998374 0.462216 0.541798 0.997361 0.185437 0.848653 0.543177 0.820147 0.813231 0.999653 0.129675 1.12031e-005 0.0002217 0.776795 0.644778 0.912993 0.275532 0.0214739 0.303719 0.363987 0.207989 0.287731 0.585562 0.998658 0.999875 0.0714404 0.058457 0.311824 0.548343 0.305328 0.536919 0.298832 0.525495 0.292335 0.514071 0.285839 0.502647 0.279343 0.491224 0.0233264 0.611911 0.022771 0.596831 0.0222156 0.581776 0.297357 0.562658 0.289733 0.545061 0.282108 0.527631 0.524257 0.255345 0.509695 0.193673 0.495132 0.13512 0.48008 0.00260111 0.465532 0.00626543 0.450984 0.0096958 0.374666 0.114226 0.362177 0.18161 0.349688 0.244084 0.086922 0.393499 0.0837027 0.378988 0.0804834 0.364471
54.17 -7.82407 17.595 -9.60498 21.2885 22.38 -15.4774 27.596 26.6099 9.02796 18.0898 9.41701 34.4645 -19.6503 -27.4104 26.1287 -22.2896 -13.7497 1.53736 5.82022 12.5392 0.0204349 0.695335 0.99983 0.998334 0.121122 0.128305 0.282292 0.562223 0.999757 0.999029 0.416673 0.499929 0.995333 0.214069 0.920076 0.673895 0.801678 0.808236 0.999736 0.127253 1.43394e-005 0.000184029 0.79323 0.673087 0.932057 0.239244 0.00761222 0.189183 0.415583 0.237929 0.343351 0.565872 0.996482 0.999783 0.0713764 0.0567528 0.386799 0.479516 0.378741 0.469526 0.370682 0.459537 0.362624 0.449547 0.354566 0.439557 0.346507 0.429567 0.0194251 0.612048 0.0189626 0.596985 0.0185001 0.581946 0.255103 0.564605 0.248562 0.547957 0.242021 0.531424 0.523772 0.329709 0.509223 0.261282 0.494674 0.196243 0.480412 0.00157071 0.465854 0.00400393 0.451296 0.00628209 0.385041 0.0765911 0.372207 0.136369 0.359372 0.191848 0.100753 0.393223 0.0970212 0.378859 0.0932896 0.36448
54.21 -8.17479 17.6698 -7.44282 19.9745 21.4331 -18.0789 28.8403 28.0972 6.50785 19.0901 11.2198 33.5791 -15.0115 -23.875 27.7209 -24.6089 -17.0546 3.91328 2.79717 10.0902 0.0231459 0.697193 0.999835 0.998283 0.109173 0.116012 0.211356 0.589705 0.999868 0.999415 0.371443 0.456117 0.991693 0.245517 0.957195 0.771979 0.781943 0.80019 0.999781 0.125956 2.52736e-005 0.000202088 0.807469 0.698985 0.949606 0.208897 0.00259157 0.10655 0.465627 0.272718 0.408099 0.543459 0.989636 0.999557 0.0724851 0.0559734 0.457314 0.400571 0.447786 0.392226 0.438259 0.38388 0.428731 0.375535 0.419204 0.36719 0.409677 0.358845 0.017217 0.612144 0.016807 0.597089 0.0163971 0.582059 0.213274 0.565918 0.207805 0.549923 0.202337 0.534007 0.522903 0.387011 0.508378 0.319321 0.493853 0.254885 0.48064 0.000893322 0.466075 0.00251721 0.45151 0.00403792 0.394585 0.050771 0.381432 0.0993379 0.368279 0.144439 0.118218 0.392387 0.113839 0.378449 0.109461 0.364464
54.25 -8.44067 17.5884 -4.84564 18.1652 20.0154 -20.7621 30.0745 29.6828 3.82098 20.0602 12.9181 32.3648 -10.4219 -20.0902 29.1536 -26.6252 -20.2855 6.24653 -0.182354 7.60692 0.030279 0.697574 0.999817 0.998062 0.0989776 0.105305 0.147864 0.614923 0.999929 0.999647 0.327658 0.411505 0.984988 0.27813 0.976957 0.844849 0.761826 0.790087 0.9998 0.125596 5.91618e-005 0.000286875 0.819827 0.722589 0.964519 0.184306 0.000876113 0.0536993 0.512941 0.311018 0.476869 0.518304 0.966813 0.998949 0.0749688 0.0561312 0.517856 0.321648 0.507068 0.314947 0.496279 0.308246 0.48549 0.301545 0.474702 0.294844 0.463913 0.288143 0.0169148 0.612206 0.0165121 0.597143 0.0161094 0.582103 0.172824 0.566804 0.168392 0.551256 0.163961 0.535762 0.521333 0.429099 0.506852 0.366693 0.49237 0.307172 0.480794 0.000450596 0.466224 0.00154531 0.451655 0.00257075 0.403241 0.0334315 0.3898 0.0702842 0.376358 0.104518 0.138862 0.389681 0.133719 0.377111 0.128576 0.364398
