t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
46.33 10.4833 2.01711 20.3104 -9.32997 -6.39689 15.0115 6.10718 16.3701 -17.3521 35.9486 37.4591 -23.2736 30.3687 24.3731 9.21945 6.61022 -5.30794 28.681 -31.7635 -31.7911 0.986951 0.22421 0.103055 0.39306 0.365308 0.253988 0.780273 0.55172 0.998968 0.99954 0.104153 0.107384 0.0541325 0.712375 1 0.999988 0.149783 0.203658 0.241902 0.515897 0.999767 0.986203 0.556634 0.654402 0.989405 0.119834 0.0130988 0.00316328 0.861135 0.802142 0.985033 0.0713103 1.40328e-006 7.55431e-006 0.623861 0.48177 0.693602 0.0314371 0.679152 0.0307821 0.664702 0.0301272 0.650252 0.0294722 0.635801 0.0288173 0.621351 0.0281624 0.585297 0.124504 0.571361 0.207731 0.557426 0.286753 0.32064 0.568515 0.312418 0.55397 0.304197 0.539422 0.0290944 0.524817 0.0282863 0.510129 0.0274781 0.495447 0.236361 0.470982 0.229199 0.439237 0.222037 0.408583 0.435447 0.00108484 0.420932 0.000614976 0.406417 0.000175019 0.378333 0.000941589 0.364321 0.00279341 0.350308 0.0045001
46.37 11.4261 0.993391 20.6727 -9.96348 -7.18127 16.6123 3.9349 14.1921 -12.924 34.9748 37.1523 -25.0848 31.7056 26.2119 4.50422 9.73706 -2.06058 28.3807 -31.4815 -32.8885 0.990749 0.203506 0.0824701 0.352404 0.409881 0.281828 0.83788 0.520164 0.996553 0.999035 0.115172 0.114381 0.085649 0.711593 1 0.99999 0.135682 0.182388 0.174497 0.5575 0.999907 0.992884 0.497962 0.601162 0.975614 0.124339 0.063287 0.0092947 0.864123 0.814022 0.988708 0.0696864 7.70777e-007 2.07627e-006 0.652775 0.521267 0.693413 0.0315865 0.678967 0.0309284 0.66452 0.0302704 0.650074 0.0296123 0.635628 0.0289543 0.621182 0.0282962 0.592403 0.100393 0.578298 0.183042 0.564194 0.261543 0.370532 0.568101 0.361031 0.553712 0.35153 0.539314 0.0321822 0.524853 0.0312882 0.510196 0.0303943 0.495544 0.187364 0.474401 0.181686 0.447834 0.176008 0.422028 0.433315 0.00669177 0.418872 0.00371871 0.404428 0.000935311 0.38194 0.000525726 0.367794 0.00175361 0.353648 0.00288554
46.41 12.2699 0.0261753 21.0135 -10.5757 -7.89905 17.9481 1.98595 12.1088 -8.57904 33.7982 36.6131 -26.2177 32.79 27.8585 -0.146787 12.6723 1.06941 27.8318 -30.6496 -33.4599 0.99343 0.186112 0.0654751 0.313763 0.453496 0.311234 0.880771 0.490292 0.988634 0.998011 0.12762 0.122172 0.14461 0.707564 1 0.999992 0.125033 0.165207 0.129529 0.592993 0.999962 0.996325 0.440496 0.546539 0.941114 0.131174 0.244068 0.0277874 0.863498 0.823794 0.991135 0.0688859 4.84237e-007 6.12726e-007 0.679152 0.558391 0.692896 0.0321948 0.678461 0.0315241 0.664025 0.0308534 0.64959 0.0301826 0.635155 0.0295119 0.620719 0.0288412 0.597709 0.0807356 0.583478 0.160918 0.569247 0.237095 0.412589 0.566737 0.40201 0.552932 0.391431 0.539089 0.0430023 0.524879 0.0418078 0.510243 0.0406133 0.495611 0.146577 0.476667 0.142135 0.453843 0.137693 0.431543 0.427989 0.0296377 0.413723 0.0160336 0.399456 0.00329963 0.384689 0.000248922 0.370441 0.0010667 0.356194 0.00182087
46.45 13.0262 -0.900117 21.3371 -11.1761 -8.58237 19.085 0.202361 10.1031 -4.53853 32.52 35.9658 -26.6079 33.663 29.319 -4.46766 15.3736 4.08123 26.9888 -28.9526 -33.2971 0.995321 0.171559 0.0515047 0.277583 0.495383 0.341934 0.912466 0.462507 0.964283 0.995994 0.141452 0.130485 0.23881 0.699407 1 0.999992 0.117978 0.152459 0.101165 0.622051 0.999984 0.998057 0.386839 0.492944 0.863944 0.143726 0.549102 0.0793963 0.854577 0.830039 0.992673 0.0688207 3.61583e-007 2.03621e-007 0.703085 0.592944 0.691838 0.0338769 0.677425 0.0331712 0.663012 0.0324654 0.648599 0.0317596 0.634185 0.0310539 0.619772 0.0303481 0.601645 0.0646761 0.58732 0.141048 0.572995 0.21362 0.447093 0.562419 0.435629 0.550596 0.424165 0.538637 0.0649138 0.524898 0.0631106 0.510277 0.0613074 0.495658 0.114237 0.478168 0.110775 0.457977 0.107314 0.438142 0.415345 0.0860482 0.4015 0.0468742 0.387655 0.010204 0.38674 6.37385e-005 0.372416 0.000611819 0.358092 0.00111756
46.49 13.7139 -1.80371 21.6578 -11.782 -9.2702 20.0893 -1.46678 8.15914 -0.942356 31.2024 35.3036 -26.1724 34.3717 30.6004 -8.29278 17.8186 7.01022 25.7014 -26.2176 -32.2882 0.996658 0.159424 0.0400692 0.243844 0.534982 0.373612 0.935724 0.436322 0.899367 0.992106 0.157158 0.139155 0.358945 0.686214 1 0.999992 0.114711 0.14439 0.0854023 0.645106 0.999993 0.998931 0.338639 0.441989 0.73221 0.165183 0.778064 0.195069 0.833804 0.829918 0.993505 0.0694647 3.38053e-007 8.06274e-008 0.72465 0.624862 0.689858 0.0379167 0.675486 0.0371267 0.661114 0.0363368 0.646741 0.0355469 0.632369 0.034757 0.617997 0.033967 0.604548 0.0515461 0.590154 0.123189 0.57576 0.191277 0.474815 0.550045 0.46264 0.544113 0.450465 0.537752 0.0996499 0.524911 0.0968818 0.5103 0.0941138 0.49569 0.0897293 0.479164 0.0870102 0.460789 0.0842911 0.442655 0.389957 0.163013 0.376959 0.0930964 0.36396 0.0276266 0.388229 -6.09748e-005 0.37385 0.000309543 0.359472 0.000651734
46.53 14.3502 -2.699 21.99 -12.4004 -9.98222 21.0094 -3.04458 6.25365 2.1479 29.8023 34.6251 -24.8977 34.9388 31.6921 -11.6103 20.0261 9.84455 23.8233 -22.6309 -30.457 0.997608 0.149327 0.0307635 0.212541 0.571936 0.405958 0.952687 0.410225 0.769331 0.984751 0.17627 0.148128 0.480362 0.667884 1 0.999992 0.115085 0.140695 0.0801299 0.662869 0.999997 0.999384 0.296669 0.394696 0.576553 0.197181 0.898071 0.371892 0.800586 0.819898 0.993644 0.0708208 4.11129e-007 4.01046e-008 0.743856 0.654174 0.686279 0.0464284 0.671981 0.0454611 0.657684 0.0444939 0.643386 0.0435266 0.629089 0.0425594 0.614791 0.0415921 0.606682 0.0408149 0.592237 0.107129 0.577792 0.170161 0.496721 0.520983 0.483984 0.529083 0.471248 0.536054 0.144625 0.524919 0.140608 0.510315 0.13659 0.495713 0.0721944 0.479826 0.0700066 0.462689 0.0678189 0.445713 0.35056 0.236706 0.338875 0.146179 0.327189 0.0613514 0.389258 -0.000145663 0.374841 0.000107753 0.360424 0.000342091
46.57 14.9472 -3.5932 22.3394 -13.0127 -10.7072 21.874 -4.53027 4.35062 4.74842 28.1652 33.8246 -22.9063 35.3692 32.5789 -14.457 22.0209 12.5324 21.3308 -18.4806 -27.8346 0.998287 0.140928 0.0232864 0.184042 0.606064 0.438702 0.965016 0.38261 0.597543 0.971139 0.201081 0.15747 0.584368 0.64541 1 0.999992 0.118539 0.14052 0.0850305 0.676027 0.999998 0.999629 0.261051 0.351753 0.44034 0.239938 0.955208 0.551789 0.755466 0.797987 0.992918 0.0728962 6.5814e-007 2.6226e-008 0.76069 0.680964 0.67999 0.0622316 0.665824 0.0609352 0.651658 0.0596387 0.637491 0.0583422 0.623325 0.0570457 0.609158 0.0557492 0.608244 0.0320634 0.593762 0.0927211 0.57928 0.150383 0.513799 0.470307 0.500625 0.502753 0.487451 0.532858 0.194135 0.524925 0.188742 0.510326 0.18335 0.495727 0.0609144 0.480268 0.0590685 0.463967 0.0572226 0.447775 0.302875 0.296439 0.292779 0.199854 0.282683 0.109249 0.389877 -0.000203732 0.375438 -2.77572e-005 0.360998 0.000135262
46.61 15.5095 -4.47781 22.6893 -13.5549 -11.3939 22.6993 -5.93568 2.41238 6.93912 26.1552 32.7743 -20.4044 35.648 33.2457 -16.862 23.8118 15.03 18.3097 -14.0428 -24.5335 0.998773 0.133946 0.0174298 0.158992 0.637324 0.471581 0.973983 0.353557 0.440871 0.946801 0.232842 0.167392 0.666696 0.620322 1 0.999991 0.124372 0.142878 0.101752 0.685096 0.999999 0.999767 0.231525 0.313647 0.337419 0.291081 0.980989 0.694425 0.700425 0.764536 0.990828 0.0756909 1.37419e-006 2.33399e-008 0.775197 0.705338 0.669322 0.0883727 0.655378 0.0865316 0.641433 0.0846905 0.627489 0.0828494 0.613545 0.0810083 0.599601 0.0791672 0.609386 0.0249666 0.594877 0.0799011 0.580368 0.132127 0.526973 0.404739 0.513461 0.467801 0.499949 0.526998 0.242811 0.524927 0.236066 0.510332 0.229321 0.495737 0.0555767 0.480563 0.0538925 0.464825 0.0522084 0.44916 0.25438 0.34088 0.245901 0.248997 0.237421 0.162667 0.390071 -0.000243954 0.375624 -0.000119427 0.361177 -3.7831e-006
46.65 16.0337 -5.32593 22.9896 -13.9074 -11.9486 23.5062 -7.32246 0.400556 8.82792 23.7773 31.4174 -17.6101 35.7506 33.6898 -18.8265 25.3949 17.3096 14.9048 -9.5644 -20.773 0.999119 0.128163 0.0130378 0.138048 0.665774 0.504272 0.980547 0.324495 0.321206 0.905562 0.270964 0.178308 0.73076 0.594077 0.999999 0.99999 0.131981 0.146961 0.133892 0.690318 0.999999 0.999847 0.207697 0.280755 0.263005 0.346417 0.992096 0.797266 0.638666 0.721216 0.986154 0.079197 3.65507e-006 2.87185e-008 0.787499 0.727384 0.651918 0.127289 0.638336 0.124637 0.624755 0.121985 0.611173 0.119333 0.597591 0.116681 0.58401 0.114029 0.610219 0.0192755 0.59569 0.0686786 0.581161 0.115649 0.537056 0.335814 0.523285 0.428916 0.509515 0.516665 0.287382 0.524927 0.279399 0.510334 0.271416 0.495742 0.0564665 0.480762 0.0547554 0.465401 0.0530443 0.45009 0.209975 0.372346 0.202976 0.290791 0.195976 0.214004 0.389703 -0.000271997 0.375269 -0.000181943 0.360836 -9.80412e-005
46.69 16.51 -6.10269 23.1586 -13.9149 -12.2494 24.3309 -8.79446 -1.73828 10.5072 21.1425 29.7699 -14.7265 35.6704 33.9393 -20.3222 26.7666 19.3555 11.275 -5.2355 -16.8034 0.999361 0.123426 0.00995207 0.12185 0.691543 0.536371 0.98542 0.296568 0.231923 0.840989 0.313945 0.190895 0.781292 0.567801 0.999998 0.999987 0.14092 0.152208 0.185532 0.691657 1 0.999895 0.18921 0.253384 0.209927 0.401491 0.996726 0.868609 0.573938 0.6704 0.976018 0.0834211 1.19774e-005 4.85684e-008 0.797713 0.74712 0.624655 0.179888 0.611642 0.17614 0.598628 0.172393 0.585614 0.168645 0.572601 0.164897 0.559587 0.16115 0.610825 0.0147941 0.596282 0.0591099 0.581738 0.101247 0.544734 0.271244 0.530767 0.388624 0.516799 0.499459 0.326532 0.524926 0.317462 0.510335 0.308391 0.495744 0.0644523 0.480895 0.0624992 0.465788 0.0605461 0.450714 0.171818 0.393971 0.166091 0.324614 0.160363 0.259134 0.388383 -0.000291197 0.373999 -0.000224762 0.359614 -0.000162607
46.73 16.9225 -6.77913 23.0901 -13.4255 -12.1733 25.2214 -10.467 -4.07913 12.0348 18.3745 27.8743 -11.9299 35.431 34.0551 -21.3099 27.9322 21.1633 7.55807 -1.1734 -12.8382 0.999525 0.119622 0.00799682 0.111089 0.714803 0.567429 0.989113 0.270189 0.163259 0.749831 0.360101 0.206104 0.821951 0.542257 0.999995 0.999983 0.150885 0.158258 0.257272 0.688889 1 0.999925 0.175777 0.231713 0.172868 0.452675 0.998626 0.916539 0.509862 0.615001 0.953941 0.0884322 4.65417e-005 1.10189e-007 0.805818 0.764397 0.583923 0.244872 0.571758 0.239771 0.559593 0.234669 0.547427 0.229568 0.535262 0.224466 0.523097 0.219365 0.611263 0.0113579 0.596709 0.0512831 0.582156 0.0892475 0.550573 0.214176 0.536456 0.347206 0.522339 0.472945 0.360134 0.524922 0.350131 0.510333 0.340127 0.495744 0.0804607 0.480986 0.0780225 0.466048 0.0755843 0.451132 0.140422 0.40857 0.135741 0.351037 0.131061 0.296532 0.385173 -0.000301982 0.370907 -0.000253231 0.356641 -0.000207371
46.77 17.2503 -7.3423 22.6661 -12.3286 -11.6233 26.2232 -12.4395 -6.71194 13.4442 15.5528 25.7638 -9.35337 35.0718 34.1111 -21.766 28.9075 22.7409 3.85218 2.57229 -9.02182 0.999631 0.116669 0.00702677 0.106619 0.735753 0.596999 0.991972 0.245387 0.109371 0.635031 0.407782 0.225037 0.8551 0.517912 0.999987 0.999976 0.161667 0.164881 0.342281 0.681872 1 0.999944 0.167048 0.215609 0.148272 0.49765 0.999408 0.947725 0.449392 0.558134 0.907216 0.09446 0.000206368 3.23506e-007 0.811457 0.778718 0.527063 0.318341 0.516083 0.311708 0.505102 0.305076 0.494122 0.298444 0.483142 0.291812 0.472161 0.28518 0.611578 0.00882481 0.597017 0.0453202 0.582455 0.080025 0.55502 0.16525 0.540789 0.304224 0.526558 0.43566 0.38861 0.524917 0.377816 0.510329 0.367021 0.495742 0.104413 0.481047 0.101249 0.466222 0.0980849 0.451413 0.115506 0.418322 0.111655 0.371113 0.107805 0.326198 0.378043 -0.000296086 0.364042 -0.000266717 0.35004 -0.000238764
46.81 17.4703 -7.79687 21.7863 -10.5906 -10.5522 27.3575 -14.7566 -9.71095 14.7661 12.6927 23.4463 -7.07023 34.621 34.1617 -21.7061 29.7092 24.1027 0.215035 6.00031 -5.42614 0.999693 0.114512 0.00702248 0.109723 0.754594 0.62466 0.994211 0.222189 0.067933 0.50486 0.455429 0.24874 0.88224 0.495027 0.999963 0.999964 0.17312 0.171926 0.428403 0.670864 1 0.999957 0.162458 0.204477 0.133792 0.535389 0.999735 0.967486 0.394526 0.502613 0.818971 0.102046 0.00100751 1.18001e-006 0.813689 0.789029 0.455369 0.393901 0.445883 0.385694 0.436396 0.377488 0.426909 0.369282 0.417422 0.361076 0.407935 0.352869 0.611801 0.00708666 0.597234 0.0414079 0.582667 0.0740467 0.55842 0.124216 0.544101 0.259696 0.529783 0.387877 0.412553 0.524909 0.401093 0.510323 0.389633 0.495737 0.134473 0.481088 0.130398 0.46634 0.126323 0.451602 0.0964726 0.424798 0.0932568 0.386024 0.0900411 0.348947 0.363489 -0.000224176 0.350026 -0.000243581 0.336564 -0.000260854
46.85 17.5646 -8.15221 20.4144 -8.27906 -8.97953 28.5938 -17.3459 -13.0676 16.0435 9.74694 20.8988 -5.08481 34.0733 34.2171 -21.1928 30.3452 25.2626 -3.32357 9.13488 -2.06468 0.999718 0.113129 0.00824827 0.122575 0.771522 0.65001 0.995947 0.200776 0.0383109 0.370624 0.501616 0.277961 0.904462 0.473732 0.999883 0.99994 0.185134 0.179286 0.5054 0.656615 1 0.999966 0.161236 0.197357 0.127987 0.565844 0.999876 0.979804 0.346291 0.450554 0.685819 0.1121 0.00523408 5.13848e-006 0.81099 0.793831 0.376069 0.46422 0.368235 0.454549 0.3604 0.444877 0.352565 0.435206 0.34473 0.425535 0.336896 0.415864 0.611955 0.00610429 0.597385 0.0398727 0.582815 0.0719867 0.561027 0.0907068 0.546642 0.214521 0.532257 0.331696 0.432569 0.524891 0.420553 0.51031 0.408537 0.49573 0.167548 0.481115 0.16247 0.466419 0.157393 0.451729 0.0826713 0.429084 0.0799155 0.396892 0.0771598 0.365933 0.337871 0.00018127 0.325357 -5.6206e-005 0.312844 -0.000275931
46.89 17.5245 -8.40304 18.5981 -5.55489 -6.99743 29.8433 -19.9893 -16.6262 17.3336 6.64301 18.081 -3.34161 33.3946 34.2453 -20.3167 30.8152 26.232 -6.73269 12.0041 1.07953 0.999708 0.112555 0.011597 0.148628 0.786699 0.672642 0.997245 0.181462 0.0195171 0.246388 0.545147 0.312876 0.922697 0.454084 0.999592 0.99989 0.197632 0.186875 0.569036 0.640151 1 0.999973 0.162557 0.193197 0.130188 0.589548 0.999939 0.987425 0.304927 0.403247 0.534137 0.125585 0.0275905 2.57728e-005 0.801845 0.792037 0.299314 0.523858 0.293078 0.512945 0.286843 0.502031 0.280607 0.491117 0.274371 0.480204 0.268135 0.46929 0.612057 0.00598661 0.597485 0.0413027 0.582912 0.0748892 0.563024 0.0643356 0.548588 0.17047 0.534151 0.270932 0.449232 0.524841 0.436753 0.510279 0.424274 0.495717 0.200555 0.481133 0.194478 0.466471 0.1884 0.451814 0.0735346 0.431916 0.0710834 0.404695 0.0686323 0.378358 0.30101 0.00234943 0.289862 0.000983385 0.278713 -0.000284274
46.93 17.3485 -8.52407 16.433 -2.62093 -4.75129 30.9945 -22.3919 -20.1042 18.6948 3.34744 14.977 -1.75348 32.5528 34.2 -19.1723 31.1204 27.0224 -9.94727 14.6207 4.02511 0.999654 0.112903 0.0194846 0.192355 0.800233 0.692102 0.998167 0.164618 0.00914678 0.146421 0.585189 0.352735 0.937758 0.436086 0.998437 0.999774 0.210558 0.194623 0.619836 0.622486 1 0.999978 0.1657 0.191092 0.140351 0.607266 0.999968 0.992123 0.270158 0.361285 0.396716 0.143355 0.12967 0.000144218 0.784701 0.783757 0.232656 0.570906 0.227809 0.559012 0.222962 0.547118 0.218115 0.535224 0.213268 0.52333 0.208421 0.511437 0.612116 0.00718267 0.597542 0.0466995 0.582968 0.0842804 0.564543 0.0444764 0.550067 0.129916 0.535592 0.2108 0.463073 0.524667 0.45021 0.510182 0.437347 0.495692 0.231324 0.481145 0.224314 0.466506 0.217305 0.451872 0.0686539 0.433785 0.0663654 0.41023 0.0640769 0.387302 0.257309 0.0128882 0.247779 0.0060599 0.238249 -0.000279839
46.97 17.0426 -8.48232 14.0167 0.33719 -2.40198 31.9635 -24.2896 -23.1875 20.1714 -0.110278 11.6152 -0.234428 31.5431 34.0446 -17.8423 31.2716 27.6469 -12.8459 16.9661 6.78121 0.99953 0.114404 0.038135 0.257256 0.812107 0.70789 0.998788 0.150528 0.00410051 0.0781859 0.62134 0.39579 0.950306 0.419678 0.993426 0.999482 0.22391 0.202475 0.660336 0.604443 1 0.999981 0.170107 0.190369 0.158804 0.619788 0.999982 0.994997 0.241436 0.324744 0.28773 0.167334 0.397043 0.000872321 0.755259 0.769971 0.178957 0.606244 0.175228 0.593614 0.1715 0.580983 0.167772 0.568353 0.164043 0.555723 0.160315 0.543093 0.612134 0.0109709 0.59756 0.0576179 0.582985 0.101977 0.565683 0.0301388 0.551178 0.0951163 0.536673 0.156633 0.474571 0.523959 0.461389 0.50981 0.448206 0.495637 0.258766 0.481151 0.250925 0.466529 0.243084 0.45191 0.0677943 0.43502 0.0655345 0.414119 0.0632747 0.393659 0.212508 0.0482612 0.204638 0.0231224 0.196767 -0.000220142
47.01 16.625 -8.2435 11.4466 3.18116 -0.0876137 32.7123 -25.483 -25.5956 21.7844 -3.67277 8.04142 1.27614 30.378 33.754 -16.3934 31.283 28.1123 -15.2814 18.9915 9.35147 0.999267 0.117457 0.0821721 0.342156 0.822041 0.71957 0.999189 0.139258 0.00185125 0.0386725 0.653565 0.439784 0.960831 0.404591 0.970293 0.998673 0.237924 0.21039 0.693262 0.586604 1 0.999984 0.175377 0.190575 0.185899 0.627855 0.99999 0.996731 0.21812 0.293328 0.207547 0.199977 0.681299 0.00548701 0.707869 0.751834 0.137728 0.631983 0.134858 0.618817 0.131989 0.60565 0.12912 0.592484 0.12625 0.579318 0.123381 0.566151 0.612102 0.0205797 0.597528 0.0763175 0.582954 0.129312 0.566525 0.0201268 0.551999 0.0673355 0.537472 0.112032 0.484138 0.520798 0.470689 0.508201 0.457241 0.495498 0.282622 0.481155 0.274058 0.466544 0.265494 0.451936 0.0708581 0.435835 0.0684962 0.416826 0.0661342 0.398127 0.17095 0.111664 0.164618 0.0538522 0.158287 0.000169665
47.05 16.128 -7.76832 8.84668 5.81314 2.09506 33.231 -25.7987 -27.0852 23.5231 -7.28902 4.27667 2.79699 29.0324 33.2855 -14.8878 31.1638 28.4131 -17.1844 20.6617 11.7196 0.998702 0.122713 0.176335 0.439143 0.829239 0.726962 0.999442 0.130626 0.00089199 0.0187256 0.682064 0.482718 0.969667 0.389687 0.870663 0.996218 0.253985 0.218362 0.720646 0.569335 1 0.999985 0.181237 0.191423 0.22149 0.632072 0.999993 0.99777 0.199571 0.266613 0.151492 0.240041 0.847219 0.0337086 0.644766 0.730118 0.107017 0.650386 0.104787 0.636836 0.102558 0.623287 0.100328 0.609737 0.0980989 0.596187 0.0958693 0.582637 0.611986 0.0426994 0.597415 0.105932 0.582844 0.166031 0.567138 0.0132928 0.552596 0.0465062 0.538054 0.0779535 0.492113 0.506756 0.478443 0.501175 0.464773 0.495108 0.303104 0.481156 0.293919 0.466554 0.284734 0.451953 0.0777919 0.436374 0.0751989 0.418698 0.0726058 0.401238 0.135027 0.181307 0.130026 0.0886411 0.125025 0.00258704
47.09 15.5945 -7.00925 6.37648 8.16123 4.10587 33.5124 -25.05 -27.4498 25.3465 -10.8942 0.300642 4.31206 27.3151 32.5098 -13.4122 30.9454 28.562 -18.5791 21.9866 13.8543 0.997443 0.131109 0.330931 0.536986 0.832345 0.730287 0.999599 0.124286 0.000489096 0.0095603 0.707153 0.523347 0.977034 0.371365 0.602038 0.988156 0.277185 0.226466 0.743586 0.552811 1 0.999986 0.18749 0.19273 0.264088 0.632861 0.999996 0.998402 0.185181 0.244229 0.113623 0.285015 0.928964 0.169335 0.573436 0.70357 0.0845812 0.663401 0.0828191 0.64958 0.081057 0.635759 0.0792949 0.621938 0.0775328 0.608117 0.0757707 0.594297 0.611702 0.0856265 0.597138 0.149342 0.582573 0.209851 0.567579 0.00869437 0.553025 0.0316063 0.538472 0.0533006 0.498768 0.459903 0.484913 0.477772 0.471058 0.493889 0.320585 0.481156 0.31087 0.466559 0.301156 0.451964 0.088417 0.43673 0.0854698 0.419984 0.0825225 0.403389 0.105541 0.241468 0.101632 0.124246 0.0977227 0.0153524
47.13 15.0511 -5.92867 4.16997 10.1866 5.97147 33.526 -23.1089 -26.5859 27.1838 -14.3396 -3.8902 5.8189 24.8347 31.1805 -12.0676 30.6893 28.607 -19.5257 23.0098 15.7264 0.994557 0.143463 0.50584 0.627171 0.830323 0.730082 0.999695 0.119828 0.000326868 0.00559481 0.729187 0.561247 0.983073 0.346096 0.300878 0.960557 0.314251 0.23507 0.762675 0.537024 0.999999 0.999986 0.193978 0.194365 0.310072 0.630645 0.999997 0.998798 0.174354 0.225778 0.0886082 0.336005 0.967426 0.478376 0.501208 0.665464 0.068404 0.672549 0.0669789 0.658538 0.0655539 0.644526 0.0641288 0.630515 0.0627037 0.616503 0.0612786 0.602492 0.611044 0.150096 0.596496 0.20513 0.581947 0.257305 0.567891 0.00562745 0.55333 0.0212827 0.538768 0.0361063 0.504309 0.3733 0.4903 0.433578 0.476292 0.489819 0.335426 0.481155 0.325262 0.466562 0.315097 0.451971 0.102184 0.436966 0.098778 0.420865 0.0953719 0.404869 0.0822514 0.287863 0.079205 0.167631 0.0761587 0.055827
47.17 14.4784 -4.53718 2.25712 11.8948 7.74734 33.2073 -20.049 -24.5747 28.9479 -17.4712 -8.20224 7.39498 21.4342 29.1519 -10.8805 30.4073 28.5908 -20.0771 23.7798 17.3122 0.9879 0.159854 0.652329 0.706321 0.823453 0.726948 0.999752 0.116874 0.000283161 0.00403319 0.74853 0.596457 0.987889 0.316615 0.126567 0.872591 0.363314 0.245491 0.779138 0.521882 0.999999 0.999984 0.200584 0.19623 0.3546 0.626032 0.999998 0.999058 0.166468 0.210728 0.0724648 0.393677 0.984948 0.740704 0.433499 0.61051 0.0568505 0.678962 0.0556661 0.664817 0.0544817 0.650672 0.0532973 0.636527 0.0521129 0.622382 0.0509286 0.608237 0.609527 0.225773 0.595015 0.266559 0.580502 0.305093 0.56811 0.00359551 0.553543 0.0142814 0.538976 0.0244 0.508893 0.276803 0.494757 0.379774 0.480622 0.476421 0.348017 0.481152 0.337471 0.466563 0.326925 0.451975 0.118044 0.437122 0.114109 0.421466 0.110174 0.405885 0.064399 0.3215 0.0620138 0.216928 0.0596287 0.119485
47.21 13.8284 -2.90313 0.579805 13.3267 9.46647 32.4956 -16.1502 -21.662 30.5645 -20.2123 -12.452 9.12892 17.3336 26.4485 -9.81508 30.0459 28.5424 -20.2854 24.3339 18.6041 0.972816 0.179793 0.758774 0.774249 0.812744 0.721273 0.999782 0.115135 0.000330546 0.00372844 0.765525 0.629057 0.991594 0.285897 0.0484526 0.671071 0.417578 0.261256 0.795382 0.507278 0.999997 0.999978 0.207307 0.198303 0.3938 0.619726 0.999998 0.999236 0.160887 0.198449 0.062514 0.452062 0.992832 0.875668 0.37334 0.544737 0.0486638 0.683456 0.04765 0.669217 0.0466361 0.654979 0.0456223 0.64074 0.0446085 0.626501 0.0435946 0.612263 0.606059 0.300681 0.591629 0.326565 0.577199 0.350838 0.568262 0.00226171 0.553691 0.0096184 0.53912 0.0165848 0.512643 0.194209 0.498403 0.320968 0.484163 0.440175 0.358946 0.48115 0.348069 0.466563 0.337192 0.451977 0.134656 0.437226 0.130167 0.421877 0.125679 0.406582 0.0510646 0.345016 0.0491733 0.261401 0.047282 0.183234
